Car_Id,Car_Name,Manufacture_Year,Selling_Price_Lakh,Present_Price_Lakh,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Usage_Level
409,I10,2011,0.51,4.14,116200,Petrol,Individual,Manual,0,Heavily used
410,City,2016,5.38,12.2,72600,Petrol,Dealer,Manual,0,Heavily used
411,Corolla Altis,2014,3.07,17.41,170000,Petrol,Dealer,Manual,0,Heavily used
412,Ktm Rc200,2017,0.67,2.01,47000,Petrol,Individual,Manual,0,Moderately used
413,Brio,2017,2.69,7.73,48100,Petrol,Dealer,Manual,0,Moderately used
414,Eon,2016,1.28,4.88,119800,Petrol,Dealer,Manual,0,Heavily used
415,Yamaha Fz S ,2012,0.51,1.64,160600,Petrol,Individual,Manual,0,Heavily used
416,Etios Gd,2015,3.3,7.59,139700,Diesel,Dealer,Manual,0,Heavily used
417,Grand I10,2013,0.83,6.12,87200,Petrol,Individual,Manual,0,Heavily used
418,Ertiga,2014,2.32,10.36,82600,Diesel,Individual,Manual,0,Heavily used
419,Alto K10,2010,0.61,3.49,124400,Petrol,Dealer,Manual,0,Heavily used
420,Innova,2005,2.26,17.75,220700,Diesel,Individual,Manual,0,Heavily used
421,Verna,2015,3.57,10.38,43300,Petrol,Individual,Manual,0,Moderately used
422,Creta,2016,4.29,13.78,92000,Diesel,Dealer,Manual,0,Heavily used
423,I20,2015,2,7.6,142800,Petrol,Dealer,Manual,0,Heavily used
424,Brio,2015,1.92,5.97,116500,Petrol,Dealer,Manual,0,Heavily used
425,Corolla Altis,2014,4.15,19.52,159900,Petrol,Individual,Manual,0,Heavily used
426,Alto K10,2011,0.7,4.32,151800,Petrol,Individual,Manual,0,Heavily used
427,800,2003,0.84,2.74,186400,Petrol,Dealer,Manual,0,Heavily used
428,Royal Enfield Thunder 350,2013,0.67,1.78,114600,Petrol,Dealer,Manual,0,Heavily used
429,Tvs Apache Rtr 160,2016,0.3,1.18,53100,Petrol,Dealer,Manual,0,Heavily used
430,Honda Cbr 150,2013,0.25,1.61,216900,Petrol,Dealer,Manual,0,Heavily used
431,Bajaj Discover 100,2013,0.26,0.91,84000,Petrol,Dealer,Manual,0,Heavily used
432,Honda Cb Hornet 160R,2016,0.32,1.18,75100,Petrol,Individual,Manual,0,Heavily used
433,Hero  Cbz Xtreme,2008,0.2,0.63,185400,Petrol,Individual,Manual,0,Heavily used
434,Ritz,2013,1.7,4.91,68000,Petrol,Dealer,Manual,0,Heavily used
435,Amaze,2015,1.38,7.1,165300,Petrol,Individual,Manual,0,Heavily used
436,Alto K10,2011,0.64,4.26,138800,Petrol,Dealer,Manual,0,Heavily used
437,Hero Passion Pro,2015,0.17,0.88,56100,Petrol,Dealer,Manual,0,Heavily used
438,Royal Enfield Thunder 500,2016,0.77,1.62,70500,Petrol,Dealer,Manual,0,Heavily used
439,Dzire,2014,3.02,7.18,123400,Diesel,Dealer,Manual,0,Heavily used
440,City,2011,2.31,12.02,81600,Petrol,Individual,Manual,0,Heavily used
441,Bajaj Pulsar 150,2009,0.12,0.59,226300,Petrol,Dealer,Manual,0,Heavily used
442,Hero Splender Plus,2016,0.16,0.38,30200,Petrol,Dealer,Manual,0,Moderately used
443,Bajaj Discover 125,2011,0.15,0.46,147700,Petrol,Dealer,Manual,0,Heavily used
444,Verna,2016,3.66,9.59,123100,Petrol,Dealer,Manual,0,Heavily used
445,Verna,2017,3.51,9.62,88600,Petrol,Individual,Manual,0,Heavily used
446,Grand I10,2017,2.75,6.52,43400,Petrol,Dealer,Manual,0,Moderately used
447,Bajaj Avenger Street 220,2011,0.69,2.54,147800,Petrol,Dealer,Manual,0,Heavily used
448,City,2016,4.5,12.18,100300,Petrol,Dealer,Manual,0,Heavily used
449,Yamaha Fz S ,2012,0.34,1.05,143700,Petrol,Dealer,Manual,0,Heavily used
450,City,2008,2.85,10.8,267000,Petrol,Individual,Manual,0,Heavily used
451,Honda Karizma,2010,0.4,2.03,154200,Petrol,Individual,Manual,0,Heavily used
452,Hero Passion Pro,2015,0.15,0.44,137500,Petrol,Individual,Manual,0,Heavily used
453,Royal Enfield Classic 350,2017,0.85,1.85,50900,Petrol,Dealer,Manual,0,Heavily used
454,Ertiga,2014,2.5,9.73,76100,Diesel,Individual,Manual,0,Heavily used
455,Grand I10,2016,2.18,6.66,131900,Petrol,Dealer,Manual,0,Heavily used
456,Hero Extreme,2013,0.23,0.63,157300,Petrol,Dealer,Manual,0,Heavily used
457,Sx4,2009,2.99,8.97,150600,Petrol,Dealer,Manual,0,Heavily used
458,City,2013,1.79,11.49,122200,Petrol,Dealer,Manual,0,Heavily used
459,Um Renegade Mojave,2017,0.8,1.96,64900,Petrol,Dealer,Manual,0,Heavily used
460,Tvs Apache Rtr 180,2012,0.13,0.66,172800,Petrol,Dealer,Manual,0,Heavily used
461,Wagon R,2009,1.26,5.09,226900,Petrol,Dealer,Manual,0,Heavily used
462,City,2006,1.63,11.94,167100,Petrol,Individual,Manual,0,Heavily used
463,Verna,2012,2.37,9.18,211800,Petrol,Individual,Manual,0,Heavily used
464,Ciaz,2017,2.26,9.69,71600,Petrol,Dealer,Manual,0,Heavily used
465,Eon,2013,0.91,4.05,104100,Petrol,Individual,Manual,0,Heavily used
466,I10,2011,0.98,5.43,78700,Petrol,Individual,Manual,0,Heavily used
467,Activa 4G,2017,0.3,0.88,109800,Petrol,Individual,Automatic,0,Heavily used
468,Verna,2012,3.15,9.35,243200,Petrol,Dealer,Manual,0,Heavily used
469,Bajaj Discover 100,2013,0.15,0.61,101400,Petrol,Dealer,Manual,0,Heavily used
470,Omni,2012,0.78,2.69,130500,Petrol,Individual,Manual,0,Heavily used
471,Brio,2012,1.44,5.36,136800,Petrol,Dealer,Manual,0,Heavily used
472,City,2015,4.12,12.78,115100,Petrol,Individual,Manual,1,Heavily used
473,Corolla Altis,2016,5.42,17,130400,Petrol,Dealer,Manual,0,Heavily used
474,Fortuner,2015,10.84,31.07,136500,Diesel,Dealer,Automatic,0,Heavily used
475,Creta,2015,4.09,14.35,118300,Diesel,Dealer,Manual,0,Heavily used
476,Activa 3G,2015,0.14,0.76,128700,Petrol,Individual,Automatic,0,Heavily used
477,I20,2012,1.5,6.3,229300,Petrol,Dealer,Manual,0,Heavily used
478,Etios G,2015,2.75,6.41,117200,Petrol,Individual,Manual,0,Heavily used
479,Fortuner,2012,5.88,29.95,231400,Diesel,Dealer,Automatic,0,Heavily used
480,Sx4,2012,1.05,7.46,111000,Petrol,Dealer,Manual,0,Heavily used
481,Camry,2006,6.88,24.16,135900,Petrol,Individual,Automatic,0,Heavily used
482,Yamaha Fazer ,2014,0.37,1.26,64100,Petrol,Dealer,Manual,0,Heavily used
483,Corolla Altis,2010,4.17,17.61,205000,Petrol,Dealer,Manual,0,Heavily used
484,Brio,2012,1.38,5.66,130800,Petrol,Dealer,Manual,0,Heavily used
485,Corolla Altis,2008,3.41,17.22,48300,Petrol,Dealer,Manual,0,Moderately used
486,I10,2012,1.37,5.61,178100,Petrol,Dealer,Manual,0,Heavily used
487,Royal Enfield Thunder 350,2013,0.19,1.2,125100,Petrol,Dealer,Manual,0,Heavily used
488,Alto 800,2017,1.93,3.69,124400,Petrol,Individual,Manual,0,Heavily used
489,Verna,2014,2.88,9.68,169400,Petrol,Individual,Manual,0,Heavily used
490,Hero Splender Plus,2016,0.16,0.38,136200,Petrol,Dealer,Manual,0,Heavily used
491,Innova,2009,3.62,19.01,200600,Diesel,Dealer,Manual,0,Heavily used
492,Corolla Altis,2014,5.46,16.13,102800,Petrol,Dealer,Manual,0,Heavily used
493,Bajaj Avenger 220 Dtsi,2012,0.63,2.14,89600,Petrol,Individual,Manual,0,Heavily used
494,Hero Honda Passion Pro,2012,0.23,0.7,104500,Petrol,Dealer,Manual,0,Heavily used
495,Creta,2016,5.99,13.54,119200,Diesel,Individual,Manual,0,Heavily used
496,Verna,2014,2.37,9.54,225000,Petrol,Dealer,Manual,0,Heavily used
497,Sx4,2010,1.44,7.73,60900,Petrol,Dealer,Manual,0,Heavily used
498,Grand I10,2014,1.98,6.15,102600,Petrol,Dealer,Manual,0,Heavily used
499,Ktm Rc200,2017,0.81,1.95,61500,Petrol,Individual,Manual,0,Heavily used
500,Bajaj  Ct 100,2015,0.29,0.73,121200,Petrol,Dealer,Manual,0,Heavily used
501,Bajaj Avenger 220 Dtsi,2012,0.18,0.76,167000,Petrol,Individual,Manual,0,Heavily used
502,Amaze,2014,1.65,6.28,222500,Petrol,Individual,Manual,0,Heavily used
503,Tvs Apache Rtr 160,2015,0.49,1.17,149900,Petrol,Individual,Manual,0,Heavily used
504,Amaze,2014,2.88,7.19,60500,Petrol,Dealer,Manual,0,Heavily used
505,Creta,2015,5.13,13.65,119800,Diesel,Dealer,Manual,0,Heavily used
506,Bajaj Pulsar 220 F,2016,0.32,0.75,142400,Petrol,Individual,Manual,0,Heavily used
507,Corolla Altis,2012,4.41,17.64,170700,Petrol,Dealer,Manual,0,Heavily used
508,Fortuner,2010,10.34,32.09,35700,Diesel,Dealer,Automatic,0,Moderately used
509,Bajaj Pulsar  Ns 200,2014,0.32,0.79,94300,Petrol,Dealer,Manual,0,Heavily used
510,Jazz,2017,2.55,8.68,59300,Petrol,Dealer,Manual,0,Heavily used
511,Verna,2015,4.48,10.54,60600,Petrol,Individual,Manual,0,Heavily used
512,Etios Liva,2011,1.68,5.69,63200,Diesel,Dealer,Manual,0,Heavily used
513,City,2013,3.35,10.74,147200,Petrol,Dealer,Manual,0,Heavily used
514,Amaze,2015,1.76,6.61,117200,Petrol,Individual,Manual,0,Heavily used
515,Ciaz,2015,4.82,10.46,91700,Petrol,Individual,Manual,0,Heavily used
516,City,2012,2.61,11.3,81200,Petrol,Dealer,Manual,0,Heavily used
517,Verna,2012,3.05,10.26,179400,Petrol,Individual,Manual,0,Heavily used
518,Bajaj Discover 125,2012,0.1,0.46,108800,Petrol,Dealer,Manual,0,Heavily used
519,City,2008,3.39,10.72,305900,Petrol,Dealer,Manual,0,Heavily used
520,Honda Cb Twister,2012,0.11,0.41,184800,Petrol,Individual,Manual,0,Heavily used
521,Baleno,2016,2.82,7.69,87100,Petrol,Individual,Automatic,0,Heavily used
522,Jazz,2012,2.47,9.01,114600,Petrol,Dealer,Manual,0,Heavily used
523,Bajaj Discover 125,2012,0.34,1.12,164300,Petrol,Dealer,Manual,0,Heavily used
524,Ciaz,2014,3.38,9.72,18900,Petrol,Dealer,Manual,0,Moderately used
525,Camry,2006,6.54,24.54,223900,Petrol,Dealer,Automatic,0,Heavily used
526,Amaze,2015,1.39,6.47,85100,Petrol,Dealer,Manual,0,Heavily used
527,Bajaj Pulsar 220 F,2014,0.19,0.75,69500,Petrol,Individual,Manual,0,Heavily used
528,Activa 4G,2017,0.19,0.77,90500,Petrol,Dealer,Automatic,0,Heavily used
529,Verna,2015,3.25,9.4,61200,Petrol,Dealer,Manual,0,Heavily used
530,I20,2017,3.17,7.19,152000,Petrol,Dealer,Manual,0,Heavily used
531,City,2017,4.51,11.1,92400,Petrol,Dealer,Manual,0,Heavily used
532,Tvs Jupyter,2014,0.25,0.85,157800,Petrol,Dealer,Automatic,0,Heavily used
533,Ktm Rc200,2016,0.85,2.18,136300,Petrol,Dealer,Manual,0,Heavily used
534,Brio,2013,0.89,6.12,127900,Petrol,Individual,Manual,0,Heavily used
535,Wagon R,2015,1.58,4.08,87700,Petrol,Individual,Manual,1,Heavily used
536,Bajaj Pulsar 135 Ls,2014,0.46,1.2,122000,Petrol,Dealer,Manual,0,Heavily used
537,Royal Enfield Thunder 500,2016,0.35,1.68,108500,Petrol,Dealer,Manual,0,Heavily used
538,Amaze,2014,2.57,6.99,37600,Petrol,Individual,Manual,0,Moderately used
539,Jazz,2013,3.01,8.2,171400,Petrol,Dealer,Manual,0,Heavily used
540,City,2006,2.96,11.47,50900,Petrol,Dealer,Manual,0,Heavily used
541,Corolla Altis,2014,2.92,19.38,120800,Petrol,Dealer,Manual,0,Heavily used
542,Innova,2009,3.64,17.79,143900,Diesel,Dealer,Manual,0,Heavily used
543,Honda Activa 4G,2017,0.22,0.43,70700,Petrol,Dealer,Automatic,0,Heavily used
544,Hero Hunk,2007,0.15,0.7,203300,Petrol,Dealer,Manual,0,Heavily used
545,Brio,2013,2.17,5.84,149300,Petrol,Dealer,Manual,0,Heavily used
546,Hero Splender Plus,2016,0.49,1.19,95200,Petrol,Individual,Manual,0,Heavily used
547,Bajaj Pulsar 150,2014,0.27,1.52,148300,Petrol,Dealer,Manual,0,Heavily used
548,Eon,2014,1.42,4.7,118600,Petrol,Dealer,Manual,0,Heavily used
549,City,2016,2.43,11.77,140100,Petrol,Dealer,Manual,0,Heavily used
550,Hero  Ignitor Disc,2013,0.3,1.1,123500,Petrol,Individual,Manual,0,Heavily used
551,Ciaz,2015,2.47,10.31,135000,Petrol,Individual,Manual,0,Heavily used
552,Elantra,2015,5.39,15.32,127300,Diesel,Dealer,Automatic,0,Heavily used
553,Tvs Jupyter,2014,0.16,1.04,104100,Petrol,Dealer,Automatic,0,Heavily used
554,Verna,2015,2.48,10.18,99100,Petrol,Dealer,Manual,0,Heavily used
555,Hero Glamour,2013,0.13,0.46,201900,Petrol,Individual,Manual,0,Heavily used
556,Ciaz,2016,2.94,10.03,69600,Petrol,Dealer,Manual,0,Heavily used
557,Honda Activa 4G,2017,0.41,0.77,81500,Petrol,Individual,Automatic,0,Heavily used
558,Dzire,2009,1.93,7.34,307800,Diesel,Individual,Manual,0,Heavily used
559,City,2011,2.2,12.52,158200,Petrol,Dealer,Manual,0,Heavily used
560,Bajaj  Ct 100,2015,0.1,0.26,27200,Petrol,Individual,Manual,0,Moderately used
561,Elantra,2015,2.95,14.43,129300,Diesel,Individual,Automatic,0,Heavily used
562,Jazz,2014,1.72,7.23,74100,Petrol,Dealer,Manual,0,Heavily used
563,City,2014,3.39,12.11,176000,Petrol,Individual,Manual,0,Heavily used
564,Corolla,2004,3.88,12.7,243400,Petrol,Dealer,Automatic,0,Heavily used
565,Innova,2012,5.36,18.14,163300,Diesel,Dealer,Manual,0,Heavily used
566,Royal Enfield Thunder 350,2014,0.34,1.2,134600,Petrol,Dealer,Manual,0,Heavily used
567,Activa 3G,2008,0.11,0.42,41800,Petrol,Individual,Automatic,0,Moderately used
568,Honda Cb Unicorn,2015,0.33,0.85,98300,Petrol,Dealer,Manual,1,Heavily used
569,Verna,2017,4.01,10.15,124200,Petrol,Individual,Manual,0,Heavily used
570,I10,2011,0.61,4.43,112900,Petrol,Dealer,Manual,1,Heavily used
571,Fortuner,2011,4.68,29.84,204500,Diesel,Individual,Automatic,0,Heavily used
572,Ktm 390 Duke ,2014,1.04,3.25,121000,Petrol,Individual,Manual,0,Heavily used
573,Xcent,2015,2.3,7.39,106000,Petrol,Individual,Manual,0,Heavily used
574,Honda Cb Shine,2008,0.1,0.46,192300,Petrol,Dealer,Manual,0,Heavily used
575,Brio,2016,2.09,7.23,61100,Petrol,Dealer,Manual,0,Heavily used
576,Hero Splender Ismart,2015,0.25,0.79,39600,Petrol,Dealer,Manual,0,Moderately used
577,City,2006,3.84,11.58,198500,Petrol,Individual,Manual,0,Heavily used
578,Grand I10,2016,2.05,5.71,149800,Petrol,Dealer,Manual,0,Heavily used
579,Amaze,2015,2.05,5.97,69100,Petrol,Dealer,Manual,0,Heavily used
580,Eon,2016,1.71,4.12,133300,Petrol,Dealer,Manual,0,Heavily used
581,Royal Enfield Classic 350,2014,0.47,1.63,94600,Petrol,Dealer,Manual,0,Heavily used
582,Etios Liva,2013,1.22,6.94,57500,Diesel,Dealer,Manual,0,Heavily used
583,800,2003,0.58,2.29,194400,Petrol,Dealer,Manual,0,Heavily used
584,Bajaj Dominar 400,2017,0.45,1.28,61200,Petrol,Individual,Manual,0,Heavily used
585,Brio,2014,1.71,5.4,58600,Petrol,Individual,Manual,0,Heavily used
586,Vitara Brezza,2018,5.45,10.01,71900,Diesel,Dealer,Manual,0,Heavily used
587,Hero Hunk,2007,0.1,0.6,172900,Petrol,Dealer,Manual,0,Heavily used
588,Corolla Altis,2008,2.59,16.97,172300,Petrol,Dealer,Manual,0,Heavily used
589,City,2014,3.41,12.38,161600,Petrol,Dealer,Manual,0,Heavily used
590,I10,2013,1.24,4.1,131700,Petrol,Dealer,Manual,0,Heavily used
591,Verna,2017,4.12,9.3,107800,Petrol,Individual,Manual,0,Heavily used
592,City,2007,3.05,12.41,218500,Petrol,Dealer,Manual,0,Heavily used
593,Bajaj Pulsar  Ns 200,2014,0.49,1.3,97200,Petrol,Individual,Manual,0,Heavily used
594,Royal Enfield Thunder 500,2014,0.59,1.52,169000,Petrol,Individual,Manual,0,Heavily used
595,Wagon R,2014,1.66,4.6,73900,Petrol,Individual,Manual,0,Heavily used
596,Bajaj Avenger 220 Dtsi,2010,0.27,1.34,109000,Petrol,Individual,Manual,0,Heavily used
597,Etios Cross,2015,2.48,8.76,91200,Petrol,Dealer,Manual,0,Heavily used
598,Sx4,2008,2.18,8.15,137600,Petrol,Individual,Manual,0,Heavily used
599,I10,2012,0.85,4.34,95600,Petrol,Dealer,Manual,0,Heavily used
600,Brio,2015,2.77,6.74,111000,Petrol,Individual,Manual,0,Heavily used
601,Honda Cb Shine,2009,0.15,0.46,198700,Petrol,Dealer,Manual,0,Heavily used
602,Fortuner,2015,7.05,28.07,101400,Diesel,Individual,Automatic,0,Heavily used
603,Dzire,2010,1.51,8.39,246400,Diesel,Individual,Manual,0,Heavily used
604,Corolla Altis,2017,5.12,17.02,68200,Petrol,Dealer,Manual,0,Heavily used
605,Swift,2017,2.34,6.11,138500,Petrol,Individual,Manual,0,Heavily used
606,Honda Cb Shine,2012,0.33,1.24,176800,Petrol,Dealer,Manual,0,Heavily used
607,Bajaj Pulsar Rs200,2016,0.44,1.01,77000,Petrol,Individual,Manual,0,Heavily used
608,Honda Cb Hornet 160R,2016,0.33,0.99,88100,Petrol,Dealer,Manual,0,Heavily used
609,Corolla,2004,2.16,13.58,86500,Petrol,Dealer,Automatic,0,Heavily used
610,I10,2012,0.65,4.93,92800,Petrol,Individual,Manual,0,Heavily used
611,Tvs Apache Rtr 160,2014,0.23,0.65,59500,Petrol,Individual,Manual,0,Heavily used
612,Corolla Altis,2017,8.62,18.29,78000,Petrol,Dealer,Manual,0,Heavily used
613,Fortuner,2017,11.84,28.48,43500,Diesel,Dealer,Automatic,0,Moderately used
614,Activa 3G,2012,0.23,0.85,66700,Petrol,Dealer,Automatic,0,Heavily used
615,City,2017,5.58,12.24,154300,Petrol,Dealer,Manual,0,Heavily used
616,Corolla Altis,2012,2.98,18.14,71300,Petrol,Dealer,Manual,0,Heavily used
617,Honda Cb Shine,2010,0.37,1.24,86100,Petrol,Dealer,Manual,0,Heavily used
618,Suzuki Access 125,2008,0.12,0.46,247400,Petrol,Dealer,Automatic,0,Heavily used
619,Hero Extreme,2013,0.15,0.86,202000,Petrol,Dealer,Manual,0,Heavily used
620,Ciaz,2015,2.13,8.99,60700,Petrol,Dealer,Manual,0,Heavily used
621,Sx4,2006,2.02,8.25,210800,Petrol,Dealer,Manual,0,Heavily used
622,Corolla Altis,2009,4.53,19.11,161700,Petrol,Dealer,Manual,0,Heavily used
623,Honda Cb Shine,2013,0.14,0.46,136800,Petrol,Dealer,Manual,0,Heavily used
624,Wagon R,2011,0.74,4.91,98000,Petrol,Individual,Manual,0,Heavily used
625,Ertiga,2014,1.77,9.65,142500,Diesel,Dealer,Manual,0,Heavily used
626,Tvs Jupyter,2014,0.21,0.77,119100,Petrol,Individual,Automatic,0,Heavily used
627,Ciaz,2016,3.52,9.15,124400,Petrol,Dealer,Manual,0,Heavily used
628,Wagon R,2007,1.39,4.11,196200,Petrol,Dealer,Manual,0,Heavily used
629,Jazz,2010,2.14,7.85,181900,Petrol,Dealer,Manual,0,Heavily used
630,Brio,2016,2.04,5.28,124500,Petrol,Individual,Manual,0,Heavily used
631,Hero Splender Ismart,2015,0.12,0.43,85100,Petrol,Dealer,Manual,0,Heavily used
632,Royal Enfield Classic 350,2017,0.54,1.46,68300,Petrol,Individual,Manual,0,Heavily used
633,Yamaha Fz S V 2.0,2017,0.33,0.67,134200,Petrol,Individual,Manual,0,Heavily used
634,Honda Activa 125,2016,0.17,0.46,101400,Petrol,Dealer,Automatic,0,Heavily used
635,Verna,2017,4.21,9.18,66000,Petrol,Individual,Manual,0,Heavily used
636,Baleno,2016,1.82,8.12,110700,Petrol,Individual,Automatic,0,Heavily used
637,Yamaha Fz S V 2.0,2015,0.24,1,87900,Petrol,Dealer,Manual,0,Heavily used
638,Bajaj Avenger 220,2016,0.36,0.76,87500,Petrol,Dealer,Manual,0,Heavily used
639,Royal Enfield Classic 500,2009,0.19,1.45,178600,Petrol,Individual,Manual,0,Heavily used
640,City,2013,2.72,11.8,91600,Petrol,Dealer,Manual,0,Heavily used
641,Bajaj Pulsar 220 F,2016,0.24,0.75,95300,Petrol,Individual,Manual,0,Heavily used
642,Ciaz,2015,4.27,9.77,78600,Petrol,Individual,Manual,0,Heavily used
643,Royal Enfield Classic 350,2014,0.56,1.36,117800,Petrol,Dealer,Manual,1,Heavily used
644,Activa 3G,2015,0.23,0.51,75000,Petrol,Individual,Automatic,0,Heavily used
645,Corolla Altis,2008,3.58,16.5,76700,Petrol,Individual,Manual,0,Heavily used
646,Corolla Altis,2010,3.27,17.9,166700,Petrol,Dealer,Manual,0,Heavily used
647,Ciaz,2016,3.38,10.18,84800,Petrol,Individual,Manual,0,Heavily used
648,Verna,2014,2.23,9.96,90200,Petrol,Individual,Manual,0,Heavily used
649,Yamaha Fz S V 2.0,2017,0.21,0.83,107000,Petrol,Individual,Manual,0,Heavily used
650,Etios Liva,2014,1.14,5.94,141100,Diesel,Individual,Manual,0,Heavily used
651,Bajaj Avenger 220 Dtsi,2011,0.46,1.61,118900,Petrol,Individual,Manual,0,Heavily used
652,Amaze,2015,2.39,6.14,172000,Petrol,Dealer,Manual,0,Heavily used
653,Grand I10,2017,3.25,6.52,104000,Petrol,Dealer,Manual,0,Heavily used
654,Fortuner,2011,9.16,31.97,227800,Diesel,Dealer,Automatic,0,Heavily used
655,Corolla Altis,2011,4.56,18.19,140700,Petrol,Individual,Manual,0,Heavily used
656,Verna,2013,2.86,8.64,156500,Petrol,Dealer,Manual,0,Heavily used
657,Etios G,2015,2.52,6.68,97400,Petrol,Dealer,Manual,0,Heavily used
658,Hero Passion Pro,2015,0.17,0.44,132500,Petrol,Individual,Manual,0,Heavily used
659,Honda Activa 4G,2017,0.1,0.41,106600,Petrol,Individual,Automatic,0,Heavily used
660,Royal Enfield Classic 350,2013,0.85,2.23,118000,Petrol,Dealer,Manual,0,Heavily used
661,Etios Cross,2015,2.25,7.79,98300,Petrol,Individual,Manual,0,Heavily used
662,Honda Cb Unicorn,2015,0.4,0.87,73400,Petrol,Dealer,Manual,0,Heavily used
663,Bajaj Discover 125,2011,0.23,0.78,165000,Petrol,Dealer,Manual,0,Heavily used
664,Etios Gd,2015,3.13,7.67,87800,Diesel,Dealer,Manual,0,Heavily used
665,City,2012,3.75,11.62,109900,Petrol,Individual,Manual,0,Heavily used
666,City,2011,3.59,11.23,84400,Petrol,Individual,Manual,0,Heavily used
667,Jazz,2010,1.06,7.89,143600,Petrol,Dealer,Manual,0,Heavily used
668,I20,2012,0.94,7.57,100800,Petrol,Dealer,Manual,0,Heavily used
669,Royal Enfield Classic 350,2014,0.41,1.18,87200,Petrol,Individual,Manual,0,Heavily used
670,Creta,2015,5.94,12.93,193700,Diesel,Individual,Manual,0,Heavily used
671,City,2010,3.48,11.32,117200,Petrol,Dealer,Manual,1,Heavily used
672,Brio,2015,2.24,5.9,118800,Petrol,Dealer,Manual,0,Heavily used
673,S Cross,2015,2.95,8.06,110800,Diesel,Individual,Manual,0,Heavily used
674,Amaze,2014,2.33,6.36,174500,Petrol,Individual,Manual,0,Heavily used
675,City,2006,1.78,11.38,152000,Petrol,Individual,Manual,0,Heavily used
676,City,2013,2.85,11.56,128200,Petrol,Individual,Manual,0,Heavily used
677,Ritz,2014,1.72,5.78,88000,Petrol,Individual,Manual,0,Heavily used
678,Sx4,2013,3.26,8.72,96300,Petrol,Dealer,Manual,0,Heavily used
679,Grand I10,2013,2.21,6.64,184300,Petrol,Dealer,Manual,0,Heavily used
680,Alto K10,2013,0.92,4.31,191300,Petrol,Dealer,Manual,0,Heavily used
681,Verna,2017,2.41,9.23,53000,Petrol,Individual,Manual,0,Heavily used
682,Innova,2010,3.49,18.36,155300,Diesel,Dealer,Manual,1,Heavily used
683,Bajaj Avenger 220,2016,0.24,1.14,63000,Petrol,Individual,Manual,0,Heavily used
684,City,2010,1.75,12.1,175800,Petrol,Individual,Manual,0,Heavily used
685,Innova,2012,3.84,19.82,107100,Diesel,Dealer,Manual,0,Heavily used
686,Corolla Altis,2008,3.34,17,175400,Petrol,Dealer,Manual,0,Heavily used
687,Jazz,2017,3.15,8.66,54400,Petrol,Dealer,Manual,0,Heavily used
688,Corolla Altis,2010,2.71,17.1,212100,Petrol,Individual,Manual,1,Heavily used
689,City,2008,2.22,11.87,316300,Petrol,Dealer,Manual,0,Heavily used
690,Royal Enfield Thunder 500,2014,0.67,1.8,106700,Petrol,Individual,Manual,0,Heavily used
691,Bajaj Avenger 150,2016,0.25,1.14,184600,Petrol,Dealer,Manual,0,Heavily used
692,I10,2013,1.32,5.22,96600,Petrol,Dealer,Manual,0,Heavily used
693,Bajaj Pulsar  Ns 200,2014,0.31,1.34,95200,Petrol,Individual,Manual,0,Heavily used
694,City,2012,3.21,12.43,247000,Petrol,Dealer,Manual,0,Heavily used
